id,type,name,x,y,delivery_area,priority,max_capacity,current_load
DP_9087,DeliveryPoint,Na ur Delivery 9087,31.977863,35.835998,Na ur,Medium,,
LOC_9088,General,Zarqa Location 9088,32.00344,35.880643,,,,
WH_9089,Warehouse,Khalda Warehouse 9089,31.932015,36.025652,,,1000,232
WH_9090,Warehouse,Deir Ghbar Warehouse 9090,32.019356,36.09001,,,100,95
LOC_9091,General,Zarqa Location 9091,32.099486,35.952717,,,,
WH_9092,Warehouse,Tla Al Ali Warehouse 9092,32.085675,36.003732,,,500,301
WH_9093,Warehouse,Um Uthaina Warehouse 9093,32.030578,35.944655,,,1000,51
LOC_9094,General,Um Uthaina Location 9094,32.050068,35.893792,,,,
WH_9095,Warehouse,Mecca Street Warehouse 9095,32.018198,35.820835,,,1000,837
WH_9096,Warehouse,Jerash Warehouse 9096,32.055224,36.033221,,,100,25
DP_9097,DeliveryPoint,Gardens Delivery 9097,31.918241,35.956583,Gardens,Low,,
WH_9098,Warehouse,Wadi Seer Warehouse 9098,31.957506,36.072546,,,200,70
WH_9099,Warehouse,Mecca Street Warehouse 9099,31.999493,36.055333,,,200,19
DP_9100,DeliveryPoint,Deir Ghbar Delivery 9100,32.004813,36.072461,Deir Ghbar,Medium,,
WH_9101,Warehouse,Yajouz Warehouse 9101,31.87615,36.028444,,,1000,526
LOC_9102,General,Um Uthaina Location 9102,31.885178,35.989273,,,,
DP_9103,DeliveryPoint,Wehdat Delivery 9103,32.077734,36.065068,Wehdat,High,,
WH_9104,Warehouse,Khalda Warehouse 9104,32.0357,35.802315,,,200,193
LOC_9105,General,Madaba Location 9105,31.8747,35.882085,,,,
LOC_9106,General,Yajouz Location 9106,32.059492,35.87429,,,,
LOC_9107,General,Madaba Location 9107,32.0205,35.912341,,,,
WH_9108,Warehouse,Karak Warehouse 9108,32.09006,35.946279,,,500,116
DP_9109,DeliveryPoint,Tabarbour Delivery 9109,31.996598,36.090077,Tabarbour,High,,
WH_9110,Warehouse,Jabal Hussein Warehouse 9110,31.935364,36.022227,,,200,18
LOC_9111,General,Rabia Location 9111,32.054753,35.972805,,,,
LOC_9112,General,Sahab Location 9112,31.950106,35.85747,,,,
WH_9113,Warehouse,Irbid Warehouse 9113,31.911755,35.843516,,,200,144
DP_9114,DeliveryPoint,Fuheis Delivery 9114,31.861927,35.992161,Fuheis,High,,
DP_9115,DeliveryPoint,Khalda Delivery 9115,31.874485,35.854567,Khalda,Low,,
WH_9116,Warehouse,Tafilah Warehouse 9116,31.868259,36.03955,,,200,18
LOC_9117,General,Abdali Location 9117,31.902769,36.069591,,,,
LOC_9118,General,Jabal Amman Location 9118,31.972219,35.810849,,,,
DP_9119,DeliveryPoint,Fuheis Delivery 9119,32.050918,36.097909,Fuheis,Low,,
LOC_9120,General,Jabal Amman Location 9120,31.950467,36.059481,,,,
DP_9121,DeliveryPoint,Jabal Hussein Delivery 9121,32.007459,35.814659,Jabal Hussein,Low,,
DP_9122,DeliveryPoint,Aqaba Delivery 9122,31.931277,35.946103,Aqaba,Low,,
DP_9123,DeliveryPoint,Zarqa Delivery 9123,31.922648,35.814072,Zarqa,High,,
WH_9124,Warehouse,Abu Nsair Warehouse 9124,31.931403,36.040086,,,500,69
LOC_9125,General,Sahab Location 9125,31.862165,35.914258,,,,
DP_9126,DeliveryPoint,Abu Nsair Delivery 9126,32.098087,35.895209,Abu Nsair,Medium,,
DP_9127,DeliveryPoint,Tabarbour Delivery 9127,31.948295,36.042814,Tabarbour,Low,,
DP_9128,DeliveryPoint,Jabal Amman Delivery 9128,32.019289,35.900959,Jabal Amman,Medium,,
LOC_9129,General,Marj Al Hamam Location 9129,32.068019,36.060386,,,,
DP_9130,DeliveryPoint,Ajloun Delivery 9130,31.917865,35.809317,Ajloun,High,,
WH_9131,Warehouse,Na ur Warehouse 9131,31.922141,35.956258,,,200,85
DP_9132,DeliveryPoint,Jabal Hussein Delivery 9132,31.910606,36.076989,Jabal Hussein,Low,,
LOC_9133,General,Um Uthaina Location 9133,31.995052,36.011068,,,,
LOC_9134,General,Marj Al Hamam Location 9134,31.914521,36.03445,,,,
WH_9135,Warehouse,Wadi Seer Warehouse 9135,32.078345,35.806966,,,1000,679
WH_9136,Warehouse,Abdoun Warehouse 9136,32.005437,36.045453,,,100,13
WH_9137,Warehouse,Salt Warehouse 9137,32.068112,36.055272,,,500,237
WH_9138,Warehouse,Mecca Street Warehouse 9138,31.94653,35.955044,,,200,90
LOC_9139,General,Aqaba Location 9139,32.027788,36.092563,,,,
LOC_9140,General,Na ur Location 9140,32.045727,36.097793,,,,
LOC_9141,General,Sweileh Location 9141,32.015665,36.070217,,,,
DP_9142,DeliveryPoint,Wadi Seer Delivery 9142,32.016344,35.919913,Wadi Seer,Medium,,
DP_9143,DeliveryPoint,Sweileh Delivery 9143,32.046539,35.942659,Sweileh,Low,,
WH_9144,Warehouse,Ajloun Warehouse 9144,31.943304,36.082147,,,100,38
WH_9145,Warehouse,Zarqa Warehouse 9145,31.952806,36.044587,,,200,169
LOC_9146,General,Salt Location 9146,31.958571,35.801903,,,,
DP_9147,DeliveryPoint,Wehdat Delivery 9147,32.046441,35.94643,Wehdat,Medium,,
LOC_9148,General,Marka Location 9148,32.022753,35.878099,,,,
WH_9149,Warehouse,Amman Warehouse 9149,31.914827,35.905833,,,200,25
WH_9150,Warehouse,Deir Ghbar Warehouse 9150,31.927058,35.826845,,,200,110
DP_9151,DeliveryPoint,Amman Delivery 9151,32.083571,36.080252,Amman,Low,,
WH_9152,Warehouse,Sweileh Warehouse 9152,32.08287,35.829601,,,200,2
LOC_9153,General,Mecca Street Location 9153,32.072591,35.956853,,,,
LOC_9154,General,Aqaba Location 9154,32.059001,35.802389,,,,
LOC_9155,General,Amman Location 9155,31.991322,35.941175,,,,
DP_9156,DeliveryPoint,Russeifa Delivery 9156,31.886003,35.951631,Russeifa,Medium,,
LOC_9157,General,Karak Location 9157,32.079006,35.810097,,,,
DP_9158,DeliveryPoint,Jubeiha Delivery 9158,32.034099,35.904413,Jubeiha,Medium,,
DP_9159,DeliveryPoint,Khalda Delivery 9159,31.903513,35.941472,Khalda,Medium,,
DP_9160,DeliveryPoint,Khalda Delivery 9160,31.911492,35.885862,Khalda,Medium,,
WH_9161,Warehouse,Mecca Street Warehouse 9161,31.884645,35.893279,,,200,98
DP_9162,DeliveryPoint,Rabia Delivery 9162,31.906995,35.987042,Rabia,High,,
DP_9163,DeliveryPoint,Tabarbour Delivery 9163,31.966461,35.836624,Tabarbour,Low,,
DP_9164,DeliveryPoint,Tla Al Ali Delivery 9164,32.043652,35.810809,Tla Al Ali,Low,,
DP_9165,DeliveryPoint,Abdoun Delivery 9165,31.95257,35.964915,Abdoun,Low,,
DP_9166,DeliveryPoint,Wadi Seer Delivery 9166,32.02758,35.800806,Wadi Seer,Medium,,
LOC_9167,General,Tafilah Location 9167,32.022755,35.836305,,,,
DP_9168,DeliveryPoint,Marj Al Hamam Delivery 9168,31.980199,35.822614,Marj Al Hamam,Medium,,
LOC_9169,General,Tafilah Location 9169,31.937206,35.949523,,,,
DP_9170,DeliveryPoint,Hashmi Shamali Delivery 9170,32.035409,35.944191,Hashmi Shamali,High,,
DP_9171,DeliveryPoint,Tafilah Delivery 9171,31.909433,35.907888,Tafilah,Medium,,
DP_9172,DeliveryPoint,Abu Nsair Delivery 9172,32.032876,35.869891,Abu Nsair,High,,
LOC_9173,General,Sweileh Location 9173,32.087894,36.075841,,,,
LOC_9174,General,Amman Location 9174,31.956393,35.952088,,,,
LOC_9175,General,Karak Location 9175,32.047285,35.924452,,,,
DP_9176,DeliveryPoint,Mecca Street Delivery 9176,31.908081,35.841531,Mecca Street,Medium,,
WH_9177,Warehouse,Salt Warehouse 9177,31.937748,35.898459,,,200,11
LOC_9178,General,Rabia Location 9178,32.013275,35.938655,,,,
WH_9179,Warehouse,Abdoun Warehouse 9179,31.851491,35.92182,,,200,155
LOC_9180,General,Tla Al Ali Location 9180,32.071455,35.978509,,,,
WH_9181,Warehouse,Russeifa Warehouse 9181,31.950729,36.079793,,,1000,684
LOC_9182,General,Hashmi Shamali Location 9182,32.071284,35.868717,,,,
WH_9183,Warehouse,Wehdat Warehouse 9183,31.955695,35.838124,,,100,23
WH_9184,Warehouse,Madaba Warehouse 9184,32.098309,35.921225,,,100,46
DP_9185,DeliveryPoint,Wadi Seer Delivery 9185,31.961829,36.000745,Wadi Seer,Low,,
LOC_9186,General,Karak Location 9186,32.030387,36.096726,,,,
DP_9187,DeliveryPoint,Sweileh Delivery 9187,32.020583,35.882246,Sweileh,Low,,
LOC_9188,General,Ajloun Location 9188,32.038055,36.019316,,,,
DP_9189,DeliveryPoint,Mafraq Delivery 9189,32.021206,35.87086,Mafraq,Medium,,
WH_9190,Warehouse,Jabal Amman Warehouse 9190,31.978561,35.922426,,,200,120
LOC_9191,General,Jerash Location 9191,32.059974,35.985162,,,,
LOC_9192,General,Zarqa Location 9192,31.976576,35.82508,,,,
DP_9193,DeliveryPoint,Dabouq Delivery 9193,32.043585,35.86958,Dabouq,High,,
WH_9194,Warehouse,Tabarbour Warehouse 9194,32.089135,35.951291,,,500,157
WH_9195,Warehouse,Irbid Warehouse 9195,32.058354,35.861922,,,100,33
WH_9196,Warehouse,Ramtha Warehouse 9196,31.939858,35.99402,,,500,241
LOC_9197,General,Yajouz Location 9197,31.90338,35.832257,,,,
WH_9198,Warehouse,Russeifa Warehouse 9198,32.074822,35.905505,,,1000,972
WH_9199,Warehouse,Zarqa Warehouse 9199,31.929838,36.008525,,,100,78
LOC_9200,General,Irbid Location 9200,31.899511,36.053023,,,,
WH_9201,Warehouse,Hashmi Shamali Warehouse 9201,31.970328,36.060417,,,500,202
LOC_9202,General,Abu Nsair Location 9202,32.029648,36.047552,,,,
DP_9203,DeliveryPoint,Marka Delivery 9203,31.863462,36.066975,Marka,Low,,
WH_9204,Warehouse,Irbid Warehouse 9204,32.03216,35.931906,,,100,88
DP_9205,DeliveryPoint,Mecca Street Delivery 9205,31.873848,35.887599,Mecca Street,Low,,
WH_9206,Warehouse,Tla Al Ali Warehouse 9206,32.055268,35.805722,,,100,88
LOC_9207,General,Amman Location 9207,31.947119,36.08571,,,,
WH_9208,Warehouse,Ajloun Warehouse 9208,31.959553,35.956724,,,200,84
LOC_9209,General,Madaba Location 9209,32.015303,35.858908,,,,
LOC_9210,General,Marj Al Hamam Location 9210,32.002929,36.042299,,,,
DP_9211,DeliveryPoint,Jerash Delivery 9211,31.863602,35.920664,Jerash,Medium,,
DP_9212,DeliveryPoint,Tabarbour Delivery 9212,31.976054,35.922377,Tabarbour,Low,,
DP_9213,DeliveryPoint,Shafa Badran Delivery 9213,31.995817,36.011826,Shafa Badran,High,,
WH_9214,Warehouse,Tla Al Ali Warehouse 9214,32.09616,35.963245,,,200,182
LOC_9215,General,Marka Location 9215,31.976275,35.992333,,,,
LOC_9216,General,Zarqa Location 9216,32.057564,35.863965,,,,
WH_9217,Warehouse,Sweileh Warehouse 9217,31.933439,35.928041,,,1000,39
WH_9218,Warehouse,Rabia Warehouse 9218,31.915046,35.872687,,,200,59
LOC_9219,General,Ajloun Location 9219,32.005341,36.003602,,,,
DP_9220,DeliveryPoint,Abu Nsair Delivery 9220,32.015426,35.920485,Abu Nsair,High,,
LOC_9221,General,Irbid Location 9221,32.048743,35.937427,,,,
WH_9222,Warehouse,Karak Warehouse 9222,31.958053,36.068789,,,100,55
WH_9223,Warehouse,Airport Road Warehouse 9223,32.085399,35.895979,,,100,46
DP_9224,DeliveryPoint,Rabia Delivery 9224,31.863775,36.059858,Rabia,Low,,
DP_9225,DeliveryPoint,Jabal Hussein Delivery 9225,32.076005,36.036629,Jabal Hussein,High,,
LOC_9226,General,Abdali Location 9226,32.001854,35.872401,,,,
DP_9227,DeliveryPoint,Zarqa Delivery 9227,32.071695,35.944726,Zarqa,Medium,,
WH_9228,Warehouse,Madaba Warehouse 9228,31.963872,36.027413,,,100,94
DP_9229,DeliveryPoint,Marka Delivery 9229,31.916164,35.810672,Marka,Low,,
DP_9230,DeliveryPoint,Rabia Delivery 9230,31.855763,36.078787,Rabia,High,,
WH_9231,Warehouse,Um Uthaina Warehouse 9231,32.014971,36.00476,,,500,356
LOC_9232,General,Jubeiha Location 9232,32.043499,35.933152,,,,
LOC_9233,General,Karak Location 9233,31.990274,36.022994,,,,
DP_9234,DeliveryPoint,Gardens Delivery 9234,32.033481,35.881138,Gardens,Low,,
WH_9235,Warehouse,Jabal Amman Warehouse 9235,32.039237,35.930299,,,1000,10
DP_9236,DeliveryPoint,Abu Nsair Delivery 9236,32.099364,35.808198,Abu Nsair,Low,,
WH_9237,Warehouse,Airport Road Warehouse 9237,31.937743,35.822109,,,1000,417
DP_9238,DeliveryPoint,Shafa Badran Delivery 9238,31.968419,35.93938,Shafa Badran,Medium,,
DP_9239,DeliveryPoint,Wadi Seer Delivery 9239,31.968942,35.804843,Wadi Seer,High,,
DP_9240,DeliveryPoint,Jerash Delivery 9240,31.969273,36.093916,Jerash,High,,
LOC_9241,General,Wadi Seer Location 9241,31.97164,35.92998,,,,
DP_9242,DeliveryPoint,Tla Al Ali Delivery 9242,31.929627,35.800986,Tla Al Ali,High,,
DP_9243,DeliveryPoint,Ramtha Delivery 9243,31.941211,35.988318,Ramtha,Low,,
WH_9244,Warehouse,Um Uthaina Warehouse 9244,31.960521,35.917945,,,100,23
LOC_9245,General,Russeifa Location 9245,32.082017,35.95295,,,,
LOC_9246,General,Russeifa Location 9246,32.061264,36.072921,,,,
DP_9247,DeliveryPoint,Deir Ghbar Delivery 9247,31.879017,35.913871,Deir Ghbar,Low,,
WH_9248,Warehouse,Jabal Amman Warehouse 9248,31.967465,35.816011,,,1000,844
WH_9249,Warehouse,Zarqa Warehouse 9249,31.903874,35.842074,,,1000,456
DP_9250,DeliveryPoint,Jabal Amman Delivery 9250,32.085453,35.919536,Jabal Amman,High,,
WH_9251,Warehouse,Jabal Hussein Warehouse 9251,31.994135,35.98618,,,500,433
WH_9252,Warehouse,Jabal Hussein Warehouse 9252,32.000573,35.848308,,,100,97
WH_9253,Warehouse,Shafa Badran Warehouse 9253,32.009658,36.077771,,,200,44
LOC_9254,General,Mafraq Location 9254,32.018263,35.932899,,,,
DP_9255,DeliveryPoint,Mecca Street Delivery 9255,32.055253,35.905082,Mecca Street,Medium,,
DP_9256,DeliveryPoint,Ramtha Delivery 9256,31.960404,36.006506,Ramtha,High,,
WH_9257,Warehouse,Karak Warehouse 9257,32.033401,35.919416,,,500,309
DP_9258,DeliveryPoint,Abdali Delivery 9258,31.926705,36.087531,Abdali,Low,,
DP_9259,DeliveryPoint,Wadi Seer Delivery 9259,32.041994,35.82839,Wadi Seer,Medium,,
DP_9260,DeliveryPoint,Salt Delivery 9260,32.081857,36.018407,Salt,Low,,
LOC_9261,General,Fuheis Location 9261,32.015403,35.86906,,,,
WH_9262,Warehouse,Abdoun Warehouse 9262,31.915607,35.83419,,,500,226
DP_9263,DeliveryPoint,Yajouz Delivery 9263,31.974993,35.937315,Yajouz,High,,
LOC_9264,General,Sweileh Location 9264,31.987091,36.055525,,,,
WH_9265,Warehouse,Ajloun Warehouse 9265,31.863405,36.010214,,,1000,488
LOC_9266,General,Airport Road Location 9266,32.001765,35.992386,,,,
LOC_9267,General,Airport Road Location 9267,31.929708,35.838946,,,,
DP_9268,DeliveryPoint,Ramtha Delivery 9268,31.866603,36.099819,Ramtha,High,,
DP_9269,DeliveryPoint,Shafa Badran Delivery 9269,31.944467,35.837788,Shafa Badran,High,,
WH_9270,Warehouse,Abu Nsair Warehouse 9270,32.030829,36.046741,,,200,63
DP_9271,DeliveryPoint,Yajouz Delivery 9271,31.992421,36.065705,Yajouz,Low,,
LOC_9272,General,Amman Location 9272,31.868173,35.926087,,,,
LOC_9273,General,Jubeiha Location 9273,32.080525,36.020479,,,,
WH_9274,Warehouse,Aqaba Warehouse 9274,31.890607,36.016696,,,100,73
DP_9275,DeliveryPoint,Zarqa Delivery 9275,31.86911,36.020326,Zarqa,High,,
DP_9276,DeliveryPoint,Salt Delivery 9276,31.85457,35.833927,Salt,High,,
DP_9277,DeliveryPoint,Jubeiha Delivery 9277,31.911293,36.028828,Jubeiha,Medium,,
LOC_9278,General,Um Uthaina Location 9278,31.886945,35.848007,,,,
WH_9279,Warehouse,Madaba Warehouse 9279,32.063701,36.024491,,,100,80
DP_9280,DeliveryPoint,Khalda Delivery 9280,32.052349,36.056917,Khalda,Low,,
DP_9281,DeliveryPoint,Irbid Delivery 9281,31.857688,35.874607,Irbid,High,,
DP_9282,DeliveryPoint,Wehdat Delivery 9282,32.00606,36.079217,Wehdat,High,,
LOC_9283,General,Wehdat Location 9283,31.911424,36.014914,,,,
LOC_9284,General,Marj Al Hamam Location 9284,32.085404,36.082941,,,,
DP_9285,DeliveryPoint,Airport Road Delivery 9285,31.860057,35.822691,Airport Road,High,,
LOC_9286,General,Hashmi Shamali Location 9286,31.927526,36.048679,,,,
LOC_9287,General,Zarqa Location 9287,31.936894,35.914489,,,,
DP_9288,DeliveryPoint,Khalda Delivery 9288,31.925209,35.842097,Khalda,Medium,,
DP_9289,DeliveryPoint,Madaba Delivery 9289,32.057292,36.007783,Madaba,High,,
WH_9290,Warehouse,Na ur Warehouse 9290,32.051504,35.999764,,,1000,921
DP_9291,DeliveryPoint,Fuheis Delivery 9291,31.969994,35.83355,Fuheis,Low,,
LOC_9292,General,Irbid Location 9292,32.093327,35.963734,,,,
LOC_9293,General,Tla Al Ali Location 9293,31.99844,36.099312,,,,
WH_9294,Warehouse,Jubeiha Warehouse 9294,32.030905,35.886426,,,200,15
WH_9295,Warehouse,Mafraq Warehouse 9295,31.884138,35.930811,,,500,495
WH_9296,Warehouse,Abdoun Warehouse 9296,31.953915,36.054957,,,500,101
LOC_9297,General,Fuheis Location 9297,31.941769,36.02256,,,,
WH_9298,Warehouse,Airport Road Warehouse 9298,32.090768,36.037137,,,500,288
DP_9299,DeliveryPoint,Tla Al Ali Delivery 9299,32.04212,35.975221,Tla Al Ali,High,,
LOC_9300,General,Russeifa Location 9300,32.075524,35.926281,,,,
LOC_9301,General,Aqaba Location 9301,32.080868,35.851751,,,,
DP_9302,DeliveryPoint,Gardens Delivery 9302,31.855994,35.972179,Gardens,Medium,,
WH_9303,Warehouse,Amman Warehouse 9303,31.937123,35.875872,,,1000,477
WH_9304,Warehouse,Wadi Seer Warehouse 9304,31.970213,35.898872,,,100,43
DP_9305,DeliveryPoint,Na ur Delivery 9305,31.853491,35.878893,Na ur,Medium,,
LOC_9306,General,Wadi Seer Location 9306,32.02241,36.056328,,,,
DP_9307,DeliveryPoint,Mecca Street Delivery 9307,31.999254,36.03699,Mecca Street,Medium,,
WH_9308,Warehouse,Marj Al Hamam Warehouse 9308,31.866929,35.916698,,,100,26
WH_9309,Warehouse,Shafa Badran Warehouse 9309,31.92919,35.937657,,,100,100
LOC_9310,General,Na ur Location 9310,32.032948,35.808149,,,,
DP_9311,DeliveryPoint,Tla Al Ali Delivery 9311,31.882838,35.857727,Tla Al Ali,Low,,
WH_9312,Warehouse,Um Uthaina Warehouse 9312,31.922527,35.828502,,,500,171
LOC_9313,General,Ramtha Location 9313,32.029338,35.978568,,,,
DP_9314,DeliveryPoint,Jabal Amman Delivery 9314,31.92645,36.010382,Jabal Amman,Medium,,
WH_9315,Warehouse,Deir Ghbar Warehouse 9315,32.030225,35.838266,,,1000,199
WH_9316,Warehouse,Dabouq Warehouse 9316,32.065018,35.894302,,,200,100
LOC_9317,General,Madaba Location 9317,32.043128,35.808748,,,,
WH_9318,Warehouse,Salt Warehouse 9318,31.876322,35.917303,,,1000,215
DP_9319,DeliveryPoint,Jabal Hussein Delivery 9319,32.041015,35.970868,Jabal Hussein,Low,,
LOC_9320,General,Abdali Location 9320,32.017285,35.956557,,,,
LOC_9321,General,Abdali Location 9321,31.887801,35.817044,,,,
DP_9322,DeliveryPoint,Um Uthaina Delivery 9322,31.974851,35.838147,Um Uthaina,Medium,,
WH_9323,Warehouse,Wadi Seer Warehouse 9323,31.931989,36.022471,,,200,81
DP_9324,DeliveryPoint,Shafa Badran Delivery 9324,32.031164,36.085299,Shafa Badran,Low,,
DP_9325,DeliveryPoint,Shafa Badran Delivery 9325,32.029004,36.04151,Shafa Badran,High,,
WH_9326,Warehouse,Abdali Warehouse 9326,31.941961,36.050203,,,1000,512
DP_9327,DeliveryPoint,Abdali Delivery 9327,31.887086,35.808059,Abdali,Low,,
LOC_9328,General,Abdali Location 9328,31.922648,35.924808,,,,
WH_9329,Warehouse,Mecca Street Warehouse 9329,31.874054,36.010784,,,100,96
WH_9330,Warehouse,Hashmi Shamali Warehouse 9330,31.92208,35.845566,,,200,170
WH_9331,Warehouse,Jabal Amman Warehouse 9331,31.969049,35.855826,,,1000,305
DP_9332,DeliveryPoint,Abdali Delivery 9332,31.931864,35.812683,Abdali,Low,,
LOC_9333,General,Shafa Badran Location 9333,31.891909,36.038076,,,,
LOC_9334,General,Khalda Location 9334,31.939354,35.882043,,,,
DP_9335,DeliveryPoint,Shafa Badran Delivery 9335,31.895404,35.997151,Shafa Badran,Medium,,
LOC_9336,General,Jabal Hussein Location 9336,32.058112,35.938471,,,,
LOC_9337,General,Marj Al Hamam Location 9337,31.981018,35.967386,,,,
DP_9338,DeliveryPoint,Dabouq Delivery 9338,31.983912,35.900388,Dabouq,Low,,
DP_9339,DeliveryPoint,Airport Road Delivery 9339,31.944526,35.949472,Airport Road,Low,,
LOC_9340,General,Sweileh Location 9340,31.942476,35.914843,,,,
LOC_9341,General,Tafilah Location 9341,31.919731,35.830139,,,,
WH_9342,Warehouse,Deir Ghbar Warehouse 9342,31.971632,35.861662,,,200,89
LOC_9343,General,Wehdat Location 9343,31.902967,35.996309,,,,
DP_9344,DeliveryPoint,Ramtha Delivery 9344,31.875469,35.857359,Ramtha,High,,
DP_9345,DeliveryPoint,Ramtha Delivery 9345,31.856454,35.991632,Ramtha,Medium,,
WH_9346,Warehouse,Abdali Warehouse 9346,32.084134,35.860874,,,500,390
DP_9347,DeliveryPoint,Salt Delivery 9347,31.932133,35.922924,Salt,High,,
LOC_9348,General,Wehdat Location 9348,31.905076,35.834473,,,,
DP_9349,DeliveryPoint,Fuheis Delivery 9349,31.961013,35.878452,Fuheis,Low,,
WH_9350,Warehouse,Marka Warehouse 9350,31.87162,35.834055,,,100,84
LOC_9351,General,Marka Location 9351,31.917036,35.8203,,,,
WH_9352,Warehouse,Marka Warehouse 9352,31.924191,36.04328,,,500,477
DP_9353,DeliveryPoint,Jabal Hussein Delivery 9353,31.997318,35.877401,Jabal Hussein,High,,
WH_9354,Warehouse,Na ur Warehouse 9354,32.046836,35.823202,,,1000,213
DP_9355,DeliveryPoint,Sahab Delivery 9355,31.918454,35.815918,Sahab,High,,
WH_9356,Warehouse,Dabouq Warehouse 9356,31.9243,35.837665,,,200,90
LOC_9357,General,Sahab Location 9357,31.94639,36.097095,,,,
LOC_9358,General,Gardens Location 9358,32.040453,36.039476,,,,
WH_9359,Warehouse,Shafa Badran Warehouse 9359,32.006235,36.088186,,,1000,662
DP_9360,DeliveryPoint,Fuheis Delivery 9360,31.91075,35.877506,Fuheis,Medium,,
LOC_9361,General,Wehdat Location 9361,31.970689,35.903195,,,,
LOC_9362,General,Abu Nsair Location 9362,31.956669,35.821429,,,,
LOC_9363,General,Wehdat Location 9363,31.988677,35.845053,,,,
LOC_9364,General,Abdoun Location 9364,32.087605,35.97054,,,,
LOC_9365,General,Shafa Badran Location 9365,31.977018,35.833384,,,,
WH_9366,Warehouse,Ramtha Warehouse 9366,31.863041,35.923795,,,100,75
LOC_9367,General,Jerash Location 9367,31.922821,36.051047,,,,
DP_9368,DeliveryPoint,Irbid Delivery 9368,32.085086,35.933173,Irbid,Low,,
DP_9369,DeliveryPoint,Jerash Delivery 9369,31.960763,36.046113,Jerash,Low,,
DP_9370,DeliveryPoint,Na ur Delivery 9370,31.877752,36.093427,Na ur,Medium,,
LOC_9371,General,Rabia Location 9371,31.99319,35.922796,,,,
WH_9372,Warehouse,Zarqa Warehouse 9372,31.929837,35.830065,,,500,429
LOC_9373,General,Rabia Location 9373,32.036707,36.058056,,,,
WH_9374,Warehouse,Abdali Warehouse 9374,31.904069,36.085076,,,1000,765
LOC_9375,General,Ajloun Location 9375,32.013709,36.071316,,,,
WH_9376,Warehouse,Fuheis Warehouse 9376,31.989573,35.981429,,,200,22
DP_9377,DeliveryPoint,Wadi Seer Delivery 9377,31.926248,35.864433,Wadi Seer,High,,
DP_9378,DeliveryPoint,Sweileh Delivery 9378,31.863445,35.861253,Sweileh,Medium,,
LOC_9379,General,Ajloun Location 9379,32.027333,35.835602,,,,
DP_9380,DeliveryPoint,Jerash Delivery 9380,32.049179,35.928707,Jerash,High,,
LOC_9381,General,Deir Ghbar Location 9381,32.094276,35.900821,,,,
LOC_9382,General,Abu Nsair Location 9382,31.926604,35.814898,,,,
DP_9383,DeliveryPoint,Irbid Delivery 9383,31.898662,35.817967,Irbid,Low,,
LOC_9384,General,Na ur Location 9384,31.978977,35.987264,,,,
DP_9385,DeliveryPoint,Wadi Seer Delivery 9385,32.042717,36.057989,Wadi Seer,Low,,
DP_9386,DeliveryPoint,Jerash Delivery 9386,31.960959,35.923259,Jerash,Medium,,
DP_9387,DeliveryPoint,Tabarbour Delivery 9387,31.97619,36.05668,Tabarbour,Low,,
LOC_9388,General,Hashmi Shamali Location 9388,32.071921,36.020572,,,,
WH_9389,Warehouse,Airport Road Warehouse 9389,31.999168,35.834161,,,500,211
LOC_9390,General,Dabouq Location 9390,31.953541,35.971131,,,,
LOC_9391,General,Airport Road Location 9391,31.991038,36.070161,,,,
WH_9392,Warehouse,Abdali Warehouse 9392,31.943571,35.886148,,,500,411
DP_9393,DeliveryPoint,Jubeiha Delivery 9393,31.8602,35.948395,Jubeiha,Low,,
LOC_9394,General,Airport Road Location 9394,31.942598,35.860287,,,,
WH_9395,Warehouse,Mecca Street Warehouse 9395,31.862516,36.088871,,,100,86
LOC_9396,General,Jabal Amman Location 9396,31.873501,35.866149,,,,
WH_9397,Warehouse,Abdali Warehouse 9397,31.931622,35.820053,,,1000,769
WH_9398,Warehouse,Na ur Warehouse 9398,32.06241,35.871574,,,100,30
LOC_9399,General,Irbid Location 9399,31.893831,36.071446,,,,
DP_9400,DeliveryPoint,Marka Delivery 9400,32.014228,35.819756,Marka,Medium,,
WH_9401,Warehouse,Wehdat Warehouse 9401,32.041419,35.833806,,,500,19
DP_9402,DeliveryPoint,Abdoun Delivery 9402,31.969224,35.884526,Abdoun,Low,,
DP_9403,DeliveryPoint,Jabal Amman Delivery 9403,31.896265,35.901612,Jabal Amman,High,,
LOC_9404,General,Zarqa Location 9404,31.987731,36.046672,,,,
LOC_9405,General,Deir Ghbar Location 9405,32.002816,36.035047,,,,
DP_9406,DeliveryPoint,Khalda Delivery 9406,31.941248,36.088291,Khalda,Medium,,
DP_9407,DeliveryPoint,Abdali Delivery 9407,31.885222,35.800409,Abdali,Low,,
LOC_9408,General,Amman Location 9408,31.96308,35.883371,,,,
LOC_9409,General,Salt Location 9409,31.866035,35.924783,,,,
WH_9410,Warehouse,Russeifa Warehouse 9410,31.906116,36.003997,,,100,81
DP_9411,DeliveryPoint,Marj Al Hamam Delivery 9411,32.080483,35.862758,Marj Al Hamam,High,,
WH_9412,Warehouse,Sahab Warehouse 9412,31.961226,35.803777,,,500,8
WH_9413,Warehouse,Wadi Seer Warehouse 9413,32.082128,35.818517,,,100,46
LOC_9414,General,Abu Nsair Location 9414,32.031765,35.92535,,,,
WH_9415,Warehouse,Abu Nsair Warehouse 9415,31.982665,35.97933,,,1000,283
